value,label,snippet
613,6ab3fae7ca7d1ae6f2ba7c8a3d69de4d81f5b1cb,<h2>Register for VAT</h2><p>Most businesses can register online - including partnerships and a group of companies registering under one VAT number.</p>
573,6b3e804c2a695d509eaa551507eb3641093bd82b,"<h2>When you don’t pay</h2><p>You don’t usually need to pay tax on gifts to your husband, wife, civil partner or a charity.</p>"
164,6cf7444a22c02af2f6ecc03d1443c0dae4d827d2,"<ul><li>The airport manager, or his authorized representative, shall be available during all hours of operation. A current telephone number shall be on file with the department.</li><li>The manager shall file a notice to airmen with the Federal Aviation Administration designating any changes in airport conditions that may effect safety. A ""notice to airmen"" file shall be maintained at the airport.</li><li>The manager shall display the local traffic pattern, airport traffic safety rules, any noise abatement procedures, and any special orders relating to the airport and its operations at a prominent location on the airport.</li><li>The manager shall submit a list of federal aviation registration numbers twice yearly to the department in May and November of all aircraft based at his airport.</li></ul>"
78,6e2f43579c6e4abc29967bd364f725048460142e,<h3>Register for Aged Care Online Claiming</h3><p>Residential Care level 8 and Home Care level 10 give authority to:</p><ul><li>lodge data for file upload (residential care services only)</li></ul>
207,6e4ce1be817cb39b8fef51795d2e57681d921cd9,"<h3>Your obligations</h3><p>Businesses that use Centrepay need to:</p><ul><li>anti-hawking</li><li>cooling-off periods, and</li><li>consumer credit services</li><li>behave ethically and deal with your customers in a fair and honest manner which doesn’t take unfair advantage of them</li></ul>"
314,6ed37bb54ad59badcf6bcb9170954600506adc18,<h2>Vulnerable student bursary</h2><p>You may get the full amount if you have expenses and study full-time on a course of at least 30 weeks.</p>
471,6ff6069f82eed5570967654a1b0530d70444df0f,"<p>The Economic Injury Disaster Loan Program (EIDL) can provide up to $2 million of financial assistance (actual loan amounts are based on amount of economic injury) to small businesses or private, non-profit organizations that suffer substantial economic injury as a result of the declared disaster, regardless of whether the applicant sustained physical damage.</p>"
259,7060f13b78f1c604088f35f8edb3a6f88b4ae45a,"<h1>Indiana Head Start</h1><p>Children in foster care, homeless children, and children from families receiving public assistance (Temporary Assistance for Needy Families or Supplemental Security Income) are also eligible for Head Start and Early Head Start services regardless of income.</p>"
420,7069fbc65e0db876870768a9ff8b4064270194c5,<h1>8. Cancel registration</h1><p>You must cancel your registration if you’re no longer eligible to be VAT registered.</p>
610,70aedf70fa39919c5ea4b4feb918d88a3308c080,"<h1>Tax if you leave the UK to live abroad</h1><p>You might become a UK resident again if you start new activities in the UK after you’ve left, for example you get involved in a business or buy a new property.</p>"
470,710018fef9c14381bdee1a12b61e57c4cc4d4ca9,"<h3>Appeal to the Upper Tribunal Administrative Appeals Chamber</h3><ul><li>If the Social Security and Child Support Tribunal refuses, ask the Upper Tribunal (Administrative Appeals Chamber) for permission to appeal.</li></ul>"
111,71f12c59ca75ae4bb39d322a73ec73d1ece30bb9,<h2>If you’re non-resident</h2><p>Non-residents may have to pay UK tax on overseas property if they return to the UK within 5 years of leaving.</p>
256,72f8c3ccd15735a902a40d83275988aa51a38431,<p>These are benefits that apply to individuals who have earned enough Social Security credits and are at least age 62.</p>
246,7325f1c4f13127e7c911e5eee9a3c076b019d406,"<h3>Exceptions for couples with at least one child</h3><p>You can claim if you work less than 24 hours a week between you and one of the following applies:</p><ul><li>you work at least 16 hours a week and you’re disabled or aged 60 or above</li><li>you work at least 16 hours a week and your partner is incapacitated (getting certain benefits because of disability or ill health), is entitled to Carer’s Allowance, or is in hospital or prison</li></ul>"
585,736bdd99dbc133df080b7e74cb14342b0c9860c8,<h1>Who can get Crisis Payment</h1><p>You can get this payment in special circumstances if you're eligible for an income support payment.</p>
170,744d141df3002cf3ddebdf92a157dd873bb2aa32,"<h2>What are the claiming limits</h2><p>If you exceed a claiming limit, you can submit your claim:</p><ul><li>using the Express Plus Medicare mobile app</li><li>by completing a Medicare claim form and returning it by post</li></ul>"
457,74c05e2935d642366d44fcf10f094ade050b4164,<h1>1. Overview</h1><p>You can’t claim tax credits and Universal Credit at the same time.</p>
567,751c6b14abfac9f786fe4f6d1b85b69568ba0062,<h1>1. What’s taxed</h1><p>You pay tax if your total annual income adds up to more than your Personal Allowance. Find out about your Personal Allowance and Income Tax rates.</p>
497,7599ef81b3096dc25204f0f114ee9929486de28a,"<h3>Check if you need a supplier document</h3><p>You need a supplier document to sell the seeds, roots or any other plant ‘propagation material’ from ornamental plants within the EU.</p>"
364,762afbf4218ee880bf1341517d2c8306d2ae32cf,"<h2>To request an EAD, you must file Form I-765, Application for Employment Authorization. You will need to apply for an EAD if you:</h2><ul><li>Are authorized to work in the United States because of your immigration status (for example, you are an asylee, refugee, or U nonimmigrant) and need evidence of that employment authorization, or</li><li>Are required to apply for permission to work; in other words, you need to request employment authorization itself. For example:<strong> You have a pending Form I-485, Application to Register Permanent Residence or Adjust Status.</strong> You have a pending Form I-589, Application for Asylum and for Withholding of Removal.</li></ul>"
245,764b485619efdc53090429cbb50432fa82a0f78e,"<h3>You have permission to stay in the UK because someone else supports you</h3><p>You may still be able to get tax credits. All of the following must apply:</p><ul><li>your sponsor has given the Home Office a written statement saying that they’re sponsoring you</li><li>your sponsor has permission to stay in the UK</li><li>you’ve been living permanently in the UK for at least 5 years, either since you came into the UK or since you started being sponsored (whichever date is later)</li></ul>"
119,76926ac1550168fd206d7dc55f5de9478e065f64,<h3>If you reached State Pension age on or after 6 April 2016</h3><p>Most people who reached State Pension age on or after 6 April 2016 won’t be eligible for Savings Credit. But you may continue to get Savings Credit if both of the following apply:</p><ul><li>you’re in a couple and one of you reached State Pension age before 6 April 2016</li><li>you were getting Savings Credit up to 6 April 2016</li></ul>
550,76955a7934c585c676387ada43b93756d25c60c1,"<h1>4. How to claim</h1><p>If you’re eligible for Winter Fuel Payment, you’ll usually get it automatically.</p>"
144,76a3d3f2de1513146569f5e10011e4cd0c702a36,"<h2>Your nationality or residency status</h2><p>You may also qualify if you’re:</p><ul><li>a UK national, or someone with settled status, but you live somewhere else in the European Economic Area (EEA)</li></ul>"
153,76d60d510ce760e1a18e6f53613cfdb5cbc16aaa,"<h2>North Korea</h2><p>The banned luxury goods for North Korea are:</p><ul><li>equipment for skiing, golf, diving and water sports</li><li>equipment for gaming like billiards, automatic bowling, casino games and slot machines</li></ul>"
13,773a6e82c7b8a22a8c67eac2ebaf53d693aae61f,"<p>HFRP applicants must provide proof of ownership, or an operator (tenant) must provide written concurrence from the landowner of tenancy for the period of the HFRP restoration agreement in order to be eligible.</p>"
158,78460ec4be4c4597f8f7fc19cc9ffcd95e3d921f,"<p>Only certain benefits can be reduced or stopped. These are called ‘sanctionable benefits’. But if you commit fraud on a benefit that can’t be reduced or stopped, your other benefits can be reduced instead.</p>"
120,78eae79c808f0bc88a1fff8d36febe6936aa677d,"<h2>European Economic Area (EEA) countries</h2><p>If you live in an EEA country, Switzerland or Gibraltar, and you’re eligible, you may be able to claim the following:</p><ul><li>Bereavement Support Payment</li><li>Bereavement Allowance</li><li>Bereavement Payment</li><li>Widowed Parent’s Allowance</li></ul>"
450,79042e9c2546d85fce3e25d4031aa103b7e91eed,"<h3>Apply for a plant health certificate</h3><p>You might also need to fill in a form for:</p><ul><li>growing season inspections (form PHE 86) (PDF, 271KB, 2 pages)  if the importing country tells you to have an inspection carried out on the crop that the plants or seeds were taken from</li></ul>"
532,79467a83126ced522c3c856615776b3bbde840e3,<h3>Authorised representative</h3><p>You can nominate to be an authorised representative if the person you intend to represent can no longer manage their own affairs due to a medical condition or disability.</p>
515,799d0524558c30a9ce99a696ccdbbe3919919fa2,<h2>Working Tax Credit</h2><p>You may be able to get Working Tax Credit if you live in:</p><ul><li>an EEA country (including Switzerland) and work in the UK</li><li>the UK and work in an EEA country (including Switzerland)</li></ul>
56,7a705483654dd4c8798b9271488942764a0c095e,"<h2>If you don’t agree with the response</h2><p>If you’re unhappy with the final decision, you can contact the Independent Adjudicator.</p>"
137,7ace1ecc4ed1891e9084e957bfe7d8837f542905,<h1>1. Overview</h1><p>You pay National Insurance contributions to qualify for certain benefits and the State Pension.</p>
204,7c1d623523f043988643df48b02715191128cafa,"<p>The Small Business Administration's (SBA) disaster loans are the primary form of Federal assistance for the repair and rebuilding of non-farm, private sector disaster losses. The disaster loan program is the only form of SBA assistance not limited to small businesses.</p>"
452,7c7c24cd84fe7ea71ca42194ac42e5aed1adf25e,<h4>Setting an end date</h4><p>You can set end dates for deductions that require payments for a set timeframe. Such as temporary accommodation or school term education costs. Deductions will stop on the end date. You can add an end date to a new or existing deduction.</p>
